episode,env_return,total_return,status
566,1.0,1.0,success
567,1.0,1.0,success
568,0.0,0.0,death
569,1.0,1.0,success
570,1.0,1.0,success
571,1.0,1.0,success
572,1.0,1.0,success
573,1.0,1.0,success
574,1.0,1.0,success
575,1.0,1.0,success
576,1.0,1.0,success
577,1.0,1.0,success
578,0.0,0.0,death
579,1.0,1.0,success
580,1.0,1.0,success
581,0.0,0.0,death
582,1.0,1.0,success
583,1.0,1.0,success
584,0.0,0.0,death
585,1.0,1.0,success
586,1.0,1.0,success
587,0.0,0.0,death
588,1.0,1.0,success
589,1.0,1.0,success
590,1.0,1.0,success
591,1.0,1.0,success
592,0.0,0.0,death
593,1.0,1.0,success
594,1.0,1.0,success
595,1.0,1.0,success
596,1.0,1.0,success
597,1.0,1.0,success
598,1.0,1.0,success
599,1.0,1.0,success
600,0.0,0.0,death
601,1.0,1.0,success
602,1.0,1.0,success
603,1.0,1.0,success
604,0.0,0.0,death
605,1.0,1.0,success
606,1.0,1.0,success
607,0.0,0.0,death
608,1.0,1.0,success
609,1.0,1.0,success
610,0.0,0.0,death
611,1.0,1.0,success
612,1.0,1.0,success
613,1.0,1.0,success
614,0.0,0.0,death
615,1.0,1.0,success
616,1.0,1.0,success
617,1.0,1.0,success
618,0.0,0.0,death
619,1.0,1.0,success
620,1.0,1.0,success
621,1.0,1.0,success
622,1.0,1.0,success
623,1.0,1.0,success
624,1.0,1.0,success
625,1.0,1.0,success
626,1.0,1.0,success
627,1.0,1.0,success
628,1.0,1.0,success
629,0.0,0.0,death
630,1.0,1.0,success
631,1.0,1.0,success
632,1.0,1.0,success
633,1.0,1.0,success
634,1.0,1.0,success
635,1.0,1.0,success
636,0.0,0.0,death
637,0.0,0.0,death
638,1.0,1.0,success
639,1.0,1.0,success
640,1.0,1.0,success
641,1.0,1.0,success
642,0.0,0.0,death
643,1.0,1.0,success
644,1.0,1.0,success
645,1.0,1.0,success
646,1.0,1.0,success
647,1.0,1.0,success
648,1.0,1.0,success
649,1.0,1.0,success
650,1.0,1.0,success
651,0.0,0.0,death
652,1.0,1.0,success
653,1.0,1.0,success
654,0.0,0.0,death
655,1.0,1.0,success
656,0.0,0.0,death
657,1.0,1.0,success
658,0.0,0.0,death
659,1.0,1.0,success
660,1.0,1.0,success
661,1.0,1.0,success
662,1.0,1.0,success
663,1.0,1.0,success
664,0.0,0.0,death
665,1.0,1.0,success
666,1.0,1.0,success
667,1.0,1.0,success
668,1.0,1.0,success
669,1.0,1.0,success
670,1.0,1.0,success
671,1.0,1.0,success
672,1.0,1.0,success
673,0.0,0.0,death
674,1.0,1.0,success
675,0.0,0.0,death
676,1.0,1.0,success
677,1.0,1.0,success
678,1.0,1.0,success
679,1.0,1.0,success
680,0.0,0.0,death
681,1.0,1.0,success
682,0.0,0.0,death
683,1.0,1.0,success
684,1.0,1.0,success
685,0.0,0.0,death
686,1.0,1.0,success
687,1.0,1.0,success
688,1.0,1.0,success
689,1.0,1.0,success
690,1.0,1.0,success
691,0.0,0.0,death
692,0.0,0.0,death
693,0.0,0.0,death
694,1.0,1.0,success
695,1.0,1.0,success
696,1.0,1.0,success
697,1.0,1.0,success
698,1.0,1.0,success
699,1.0,1.0,success
700,1.0,1.0,success
701,1.0,1.0,success
702,0.0,0.0,death
703,1.0,1.0,success
704,0.0,0.0,death
705,1.0,1.0,success
706,1.0,1.0,success
707,1.0,1.0,success
708,0.0,0.0,death
709,1.0,1.0,success
710,1.0,1.0,success
711,1.0,1.0,success
712,1.0,1.0,success
713,1.0,1.0,success
714,1.0,1.0,success
715,1.0,1.0,success
716,1.0,1.0,success
717,1.0,1.0,success
718,1.0,1.0,success
719,1.0,1.0,success
720,1.0,1.0,success
721,1.0,1.0,success
722,1.0,1.0,success
723,1.0,1.0,success
724,1.0,1.0,success
725,0.0,0.0,death
726,1.0,1.0,success
727,1.0,1.0,success
728,1.0,1.0,success
729,0.0,0.0,death
730,0.0,0.0,death
731,1.0,1.0,success
732,1.0,1.0,success
733,1.0,1.0,success
734,0.0,0.0,death
735,1.0,1.0,success
736,0.0,0.0,death
737,0.0,0.0,death
738,0.0,0.0,death
739,1.0,1.0,success
740,1.0,1.0,success
741,0.0,0.0,death
742,1.0,1.0,success
743,1.0,1.0,success
744,1.0,1.0,success
745,1.0,1.0,success
746,1.0,1.0,success
747,1.0,1.0,success
748,1.0,1.0,success
749,1.0,1.0,success
750,1.0,1.0,success
751,1.0,1.0,success
752,1.0,1.0,success
753,1.0,1.0,success
754,1.0,1.0,success
755,1.0,1.0,success
756,0.0,0.0,death
757,1.0,1.0,success
758,1.0,1.0,success
759,1.0,1.0,success
760,0.0,0.0,death
761,1.0,1.0,success
762,1.0,1.0,success
763,1.0,1.0,success
764,1.0,1.0,success
765,1.0,1.0,success
766,1.0,1.0,success
767,0.0,0.0,death
768,1.0,1.0,success
769,1.0,1.0,success
770,1.0,1.0,success
771,1.0,1.0,success
772,1.0,1.0,success
773,1.0,1.0,success
774,1.0,1.0,success
775,1.0,1.0,success
776,1.0,1.0,success
777,0.0,0.0,death
778,1.0,1.0,success
779,1.0,1.0,success
780,1.0,1.0,success
781,1.0,1.0,success
782,1.0,1.0,success
783,1.0,1.0,success
784,0.0,0.0,death
785,1.0,1.0,success
786,1.0,1.0,success
787,1.0,1.0,success
788,1.0,1.0,success
789,1.0,1.0,success
790,1.0,1.0,success
791,0.0,0.0,death
792,0.0,0.0,death
793,1.0,1.0,success
794,1.0,1.0,success
795,1.0,1.0,success
796,1.0,1.0,success
797,1.0,1.0,success
798,1.0,1.0,success
799,0.0,0.0,death
800,1.0,1.0,success
801,0.0,0.0,death
802,1.0,1.0,success
803,1.0,1.0,success
804,1.0,1.0,success
805,1.0,1.0,success
806,0.0,0.0,death
807,0.0,0.0,death
808,1.0,1.0,success
809,1.0,1.0,success
810,1.0,1.0,success
811,0.0,0.0,death
812,1.0,1.0,success
813,1.0,1.0,success
814,1.0,1.0,success
815,0.0,0.0,death
816,0.0,0.0,death
817,1.0,1.0,success
818,1.0,1.0,success
819,1.0,1.0,success
820,1.0,1.0,success
821,1.0,1.0,success
822,0.0,0.0,death
823,1.0,1.0,success
824,1.0,1.0,success
825,1.0,1.0,success
826,1.0,1.0,success
827,1.0,1.0,success
828,1.0,1.0,success
829,1.0,1.0,success
830,1.0,1.0,success
831,1.0,1.0,success
832,1.0,1.0,success
833,1.0,1.0,success
834,0.0,0.0,death
835,1.0,1.0,success
836,1.0,1.0,success
837,1.0,1.0,success
838,1.0,1.0,success
839,1.0,1.0,success
840,1.0,1.0,success
841,1.0,1.0,success
842,1.0,1.0,success
843,1.0,1.0,success
844,1.0,1.0,success
845,1.0,1.0,success
846,1.0,1.0,success
847,1.0,1.0,success
848,1.0,1.0,success
849,1.0,1.0,success
850,1.0,1.0,success
851,1.0,1.0,success
852,1.0,1.0,success
853,1.0,1.0,success
854,1.0,1.0,success
855,1.0,1.0,success
856,1.0,1.0,success
857,1.0,1.0,success
858,1.0,1.0,success
859,1.0,1.0,success
860,1.0,1.0,success
861,1.0,1.0,success
862,1.0,1.0,success
863,0.0,0.0,death
864,1.0,1.0,success
865,1.0,1.0,success
866,1.0,1.0,success
867,1.0,1.0,success
868,1.0,1.0,success
869,1.0,1.0,success
870,1.0,1.0,success
871,1.0,1.0,success
872,1.0,1.0,success
873,1.0,1.0,success
874,0.0,0.0,death
875,1.0,1.0,success
876,1.0,1.0,success
877,1.0,1.0,success
878,1.0,1.0,success
879,0.0,0.0,death
880,1.0,1.0,success
881,1.0,1.0,success
882,1.0,1.0,success
883,1.0,1.0,success
884,1.0,1.0,success
885,1.0,1.0,success
886,1.0,1.0,success
887,1.0,1.0,success
888,1.0,1.0,success
889,1.0,1.0,success
890,1.0,1.0,success
891,1.0,1.0,success
892,1.0,1.0,success
893,1.0,1.0,success
894,1.0,1.0,success
895,1.0,1.0,success
896,1.0,1.0,success
897,1.0,1.0,success
898,1.0,1.0,success
899,1.0,1.0,success
900,1.0,1.0,success
901,0.0,0.0,death
902,1.0,1.0,success
903,1.0,1.0,success
904,1.0,1.0,success
905,1.0,1.0,success
906,1.0,1.0,success
907,1.0,1.0,success
908,1.0,1.0,success
909,1.0,1.0,success
910,1.0,1.0,success
911,1.0,1.0,success
912,1.0,1.0,success
913,1.0,1.0,success
914,0.0,0.0,death
915,1.0,1.0,success
916,1.0,1.0,success
917,1.0,1.0,success
918,1.0,1.0,success
919,0.0,0.0,death
920,1.0,1.0,success
921,1.0,1.0,success
922,1.0,1.0,success
923,1.0,1.0,success
924,1.0,1.0,success
925,1.0,1.0,success
926,1.0,1.0,success
927,1.0,1.0,success
928,1.0,1.0,success
929,1.0,1.0,success
930,1.0,1.0,success
931,1.0,1.0,success
932,1.0,1.0,success
933,1.0,1.0,success
934,0.0,0.0,death
935,0.0,0.0,death
936,1.0,1.0,success
937,1.0,1.0,success
938,1.0,1.0,success
939,0.0,0.0,death
940,1.0,1.0,success
941,0.0,0.0,death
942,1.0,1.0,success
943,1.0,1.0,success
944,1.0,1.0,success
945,1.0,1.0,success
946,0.0,0.0,death
947,1.0,1.0,success
948,1.0,1.0,success
949,1.0,1.0,success
950,1.0,1.0,success
951,1.0,1.0,success
952,1.0,1.0,success
953,1.0,1.0,success
954,1.0,1.0,success
955,0.0,0.0,death
956,0.0,0.0,death
957,0.0,0.0,death
958,1.0,1.0,success
959,0.0,0.0,death
960,1.0,1.0,success
961,1.0,1.0,success
962,1.0,1.0,success
963,1.0,1.0,success
964,1.0,1.0,success
965,1.0,1.0,success
966,1.0,1.0,success
967,1.0,1.0,success
968,0.0,0.0,death
969,1.0,1.0,success
970,1.0,1.0,success
971,0.0,0.0,death
972,0.0,0.0,death
973,1.0,1.0,success
974,1.0,1.0,success
975,1.0,1.0,success
976,0.0,0.0,death
977,1.0,1.0,success
978,1.0,1.0,success
979,1.0,1.0,success
980,1.0,1.0,success
981,1.0,1.0,success
982,1.0,1.0,success
983,1.0,1.0,success
984,1.0,1.0,success
985,1.0,1.0,success
986,0.0,0.0,death
987,0.0,0.0,death
988,1.0,1.0,success
989,1.0,1.0,success
990,1.0,1.0,success
991,1.0,1.0,success
992,1.0,1.0,success
993,0.0,0.0,death
994,1.0,1.0,success
995,1.0,1.0,success
996,1.0,1.0,success
997,1.0,1.0,success
998,1.0,1.0,success
999,0.0,0.0,death
1000,0.0,0.0,death
1001,1.0,1.0,success
1002,1.0,1.0,success
1003,1.0,1.0,success
1004,1.0,1.0,success
1005,1.0,1.0,success
1006,1.0,1.0,success
1007,1.0,1.0,success
1008,1.0,1.0,success
1009,1.0,1.0,success
1010,0.0,0.0,death
1011,1.0,1.0,success
1012,1.0,1.0,success
1013,1.0,1.0,success
1014,1.0,1.0,success
1015,0.0,0.0,death
1016,1.0,1.0,success
1017,1.0,1.0,success
1018,1.0,1.0,success
1019,1.0,1.0,success
1020,1.0,1.0,success
1021,1.0,1.0,success
1022,1.0,1.0,success
1023,1.0,1.0,success
1024,1.0,1.0,success
1025,1.0,1.0,success
1026,1.0,1.0,success
1027,1.0,1.0,success
1028,1.0,1.0,success
1029,1.0,1.0,success
1030,1.0,1.0,success
1031,1.0,1.0,success
1032,0.0,0.0,death
1033,0.0,0.0,death
1034,1.0,1.0,success
1035,1.0,1.0,success
1036,0.0,0.0,death
1037,1.0,1.0,success
1038,1.0,1.0,success
1039,1.0,1.0,success
1040,1.0,1.0,success
1041,1.0,1.0,success
1042,1.0,1.0,success
1043,1.0,1.0,success
1044,1.0,1.0,success
1045,1.0,1.0,success
1046,0.0,0.0,death
1047,1.0,1.0,success
1048,1.0,1.0,success
1049,1.0,1.0,success
1050,1.0,1.0,success
1051,1.0,1.0,success
1052,0.0,0.0,death
1053,1.0,1.0,success
1054,1.0,1.0,success
1055,1.0,1.0,success
1056,1.0,1.0,success
1057,1.0,1.0,success
1058,0.0,0.0,death
1059,1.0,1.0,success
1060,1.0,1.0,success
1061,1.0,1.0,success
1062,1.0,1.0,success
1063,1.0,1.0,success
1064,1.0,1.0,success
1065,1.0,1.0,success
1066,1.0,1.0,success
1067,1.0,1.0,success
1068,1.0,1.0,success
1069,1.0,1.0,success
1070,1.0,1.0,success
1071,1.0,1.0,success
1072,0.0,0.0,death
1073,0.0,0.0,death
1074,1.0,1.0,success
1075,1.0,1.0,success
1076,1.0,1.0,success
1077,1.0,1.0,success
1078,1.0,1.0,success
1079,1.0,1.0,success
1080,1.0,1.0,success
1081,1.0,1.0,success
1082,1.0,1.0,success
1083,1.0,1.0,success
1084,1.0,1.0,success
1085,1.0,1.0,success
1086,1.0,1.0,success
1087,1.0,1.0,success
1088,1.0,1.0,success
1089,1.0,1.0,success
1090,1.0,1.0,success
1091,1.0,1.0,success
1092,1.0,1.0,success
1093,1.0,1.0,success
1094,1.0,1.0,success
1095,1.0,1.0,success
1096,1.0,1.0,success
1097,1.0,1.0,success
1098,1.0,1.0,success
1099,1.0,1.0,success
1100,1.0,1.0,success
1101,1.0,1.0,success
1102,1.0,1.0,success
1103,1.0,1.0,success
1104,1.0,1.0,success
1105,1.0,1.0,success
1106,1.0,1.0,success
1107,1.0,1.0,success
1108,0.0,0.0,death
1109,1.0,1.0,success
1110,1.0,1.0,success
1111,1.0,1.0,success
1112,1.0,1.0,success
1113,1.0,1.0,success
1114,1.0,1.0,success
1115,1.0,1.0,success
1116,1.0,1.0,success
1117,1.0,1.0,success
1118,1.0,1.0,success
1119,1.0,1.0,success
1120,1.0,1.0,success
1121,1.0,1.0,success
1122,1.0,1.0,success
1123,1.0,1.0,success
1124,1.0,1.0,success
1125,1.0,1.0,success
1126,1.0,1.0,success
1127,1.0,1.0,success
1128,1.0,1.0,success
1129,1.0,1.0,success
1130,0.0,0.0,death
1131,0.0,0.0,death
1132,1.0,1.0,success
1133,1.0,1.0,success
1134,1.0,1.0,success
